dimensions,budget,algorithm,rank,ngopt rank,algo ID,in data,points test,rank test
90,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,1,4
90,200,CMA,4,4,0,True,1,4
90,300,Cobyla,1,0,2,True,371,1
90,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,317,2
90,300,MetaModelOnePlusOne,3,3,4,True,136,3
90,300,CMA,4,4,0,True,4,4
90,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,4,4
90,500,Cobyla,1,0,2,True,412,1
90,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,346,2
90,500,MetaModelOnePlusOne,3,3,4,True,65,3
90,500,CMA,4,4,0,True,5,4
90,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,5,4
90,1000,Cobyla,1,0,2,True,384,2
90,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,390,1
90,1000,MetaModelOnePlusOne,3,3,4,True,32,3
90,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,23,4
90,1000,CMA,4,4,0,True,23,4
90,1500,Cobyla,1,0,2,True,350,2
90,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,405,1
90,1500,MetaModelOnePlusOne,3,3,4,True,46,3
90,1500,CMA,4,4,0,True,35,4
90,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,35,4
90,2000,Cobyla,1,0,2,True,337,2
90,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,404,1
90,2000,MetaModelOnePlusOne,3,3,4,True,44,5
90,2000,CMA,4,4,0,True,64,3
90,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,64,3
90,2500,Cobyla,1,0,2,True,327,2
90,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,392,1
90,2500,MetaModelOnePlusOne,3,3,4,True,40,5
90,2500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,98,3
90,2500,CMA,4,4,0,True,98,3
90,3000,Cobyla,1,0,2,True,309,2
90,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,359,1
90,3000,MetaModelOnePlusOne,3,3,4,True,39,5
90,3000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,157,3
90,3000,CMA,4,4,0,True,157,3
90,3500,Cobyla,1,0,2,True,296,2
90,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,358,1
90,3500,MetaModelOnePlusOne,3,3,4,True,39,5
90,3500,CMA,4,4,0,True,177,3
90,3500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,177,3
90,4000,Cobyla,1,0,2,True,304,1
90,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,283,2
90,4000,ChainMetaModelPowell,3,3,1,True,85,5
90,4000,CMA,3,3,0,True,189,3
90,4000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,189,3
90,4500,Cobyla,1,0,2,True,293,1
90,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,285,2
90,4500,ChainMetaModelPowell,3,3,1,True,115,5
90,4500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,173,3
90,4500,CMA,3,3,0,True,173,3
90,5000,MetaModelOnePlusOne,7,0,4,True,38,5
90,5000,Cobyla,1,-1,2,True,263,2
90,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,325,1
90,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,254,3
90,5000,CMA,3,3,0,True,254,3
90,6000,MetaModelOnePlusOne,5,0,4,True,37,5
90,6000,Cobyla,1,-1,2,True,212,3
90,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,232,1
90,6000,ChainMetaModelPowell,3,3,1,True,222,2
90,6000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,192,4
90,7000,MetaModelOnePlusOne,7,0,4,True,37,5
90,7000,Cobyla,1,-1,2,True,205,4
90,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,391,1
90,7000,ChainMetaModelPowell,3,3,1,True,253,3
90,7000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,254,2
90,8000,MetaModelOnePlusOne,8,0,4,True,45,5
90,8000,Cobyla,1,-1,2,True,195,4
90,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,384,1
90,8000,ChainMetaModelPowell,3,3,1,True,258,3
90,8000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,262,2
90,9000,MetaModelOnePlusOne,8,0,4,True,37,5
90,9000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,263,2
90,9000,ChainMetaModelPowell,1,1,1,True,257,3
90,9000,Cobyla,3,3,2,True,184,4
90,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,398,1
90,10000,MetaModelOnePlusOne,8,0,4,True,52,5
90,10000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,253,3
90,10000,ChainMetaModelPowell,1,1,1,True,255,2
90,10000,Cobyla,3,3,2,True,180,4
90,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,407,1
100,200,Cobyla,2,0,2,True,61,3
100,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,465,1
100,200,MetaModelOnePlusOne,3,3,4,True,302,2
100,200,ConfPortfolio_scale2_NA_ngopt14s_6,4,4,12,True,0,4
100,200,ConfPortfolio_scale2_NA_ngopt14s_7,5,5,11,True,0,4
100,300,Cobyla,1,0,2,True,315,2
100,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,332,1
100,300,MetaModelOnePlusOne,3,3,4,True,181,3
100,300,ConfPortfolio_scale2_NA_ngopt14s_6,4,4,12,True,0,4
100,300,ConfPortfolio_scale2_NA_ngopt14s_7,5,5,11,True,0,4
100,500,Cobyla,1,0,2,True,392,1
100,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,350,2
100,500,MetaModelOnePlusOne,3,3,4,True,85,3
100,500,ConfPortfolio_scale2_NA_ngopt14s_12,4,4,6,True,0,5
100,500,ConfPortfolio_scale2_NA_ngopt14s_6,5,5,12,True,1,4
100,1000,Cobyla,1,0,2,True,378,2
100,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,387,1
100,1000,MetaModelOnePlusOne,3,3,4,True,44,3
100,1000,ConfPortfolio_scale2_NA_ngopt14s_6,4,4,12,True,0,5
100,1000,CMA,4,4,0,True,19,4
100,1500,Cobyla,1,0,2,True,360,2
100,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,395,1
100,1500,MetaModelOnePlusOne,3,3,4,True,44,3
100,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,44,3
100,1500,CMA,4,4,0,True,36,5
100,2000,Cobyla,1,0,2,True,340,2
100,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,409,1
100,2000,MetaModelOnePlusOne,3,3,4,True,41,4
100,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,41,4
100,2000,CMA,4,4,0,True,57,3
100,2500,Cobyla,1,0,2,True,333,2
100,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,381,1
100,2500,ChainMetaModelPowell,3,3,1,True,14,5
100,2500,CMA,3,3,0,True,87,3
100,2500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,39,4
100,3000,Cobyla,1,0,2,True,343,2
100,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,352,1
100,3000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,130,3
100,3000,CMA,3,3,0,True,130,3
100,3000,ChainMetaModelPowell,3,3,1,True,18,5
100,3500,Cobyla,1,0,2,True,337,1
100,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,325,2
100,3500,ChainMetaModelPowell,3,3,1,True,32,5
100,3500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,158,3
100,3500,CMA,3,3,0,True,158,3
100,4000,Cobyla,1,0,2,True,325,1
100,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,310,2
100,4000,CMA,3,3,0,True,164,3
100,4000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,164,3
100,4000,ChainMetaModelPowell,3,3,1,True,57,5
100,4500,Cobyla,1,0,2,True,311,1
100,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,295,2
100,4500,ChainMetaModelPowell,3,3,1,True,85,5
100,4500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,168,3
100,4500,CMA,3,3,0,True,168,3
100,5000,Cobyla,1,0,2,True,301,1
100,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,239,2
100,5000,ChainMetaModelPowell,3,3,1,True,124,5
100,5000,CMA,3,3,0,True,204,3
100,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,204,3
100,6000,MetaModelOnePlusOne,7,0,4,True,48,5
100,6000,Cobyla,1,-1,2,True,236,1
100,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,222,2
100,6000,ChainMetaModelPowell,3,3,1,True,181,4
100,6000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,212,3
100,7000,MetaModelOnePlusOne,7,0,4,True,44,5
100,7000,Cobyla,1,-1,2,True,205,4
100,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,383,1
100,7000,ChainMetaModelPowell,3,3,1,True,251,3
100,7000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,255,2
100,8000,MetaModelOnePlusOne,7,0,4,True,43,5
100,8000,Cobyla,1,-1,2,True,194,4
100,8000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,256,3
100,8000,ChainMetaModelPowell,2,2,1,True,257,2
100,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,396,1
100,9000,MetaModelOnePlusOne,9,0,4,True,41,5
100,9000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,260,3
100,9000,ChainMetaModelPowell,1,1,1,True,261,2
100,9000,Cobyla,3,3,2,True,191,4
100,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,390,1
100,10000,MetaModelOnePlusOne,8,0,4,True,40,5
100,10000,ChainMetaModelPowell,1,1,1,True,258,3
100,10000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,259,2
100,10000,Cobyla,3,3,2,True,192,4
100,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,392,1
