dimensions,budget,algorithm,rank,ngopt rank,algo ID,in data,points test,rank test
40,10000,MetaModel,2,2,3,True,407,2
45,200,Cobyla,1,0,2,True,361,1
45,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,311,2
45,200,MetaModelOnePlusOne,3,3,4,True,155,3
45,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,1,4
45,200,CMA,4,4,0,True,1,4
45,300,Cobyla,1,0,2,True,384,1
45,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,349,2
45,300,MetaModelOnePlusOne,3,3,4,True,93,3
45,300,CMA,4,4,0,True,2,4
45,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,2,4
45,500,Cobyla,1,0,2,True,374,2
45,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,391,1
45,500,MetaModelOnePlusOne,3,3,4,True,64,3
45,500,CMA,4,4,0,True,5,4
45,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,5,4
45,1000,Cobyla,1,0,2,True,337,2
45,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,424,1
45,1000,MetaModelOnePlusOne,3,3,4,True,58,3
45,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,38,4
45,1000,CMA,4,4,0,True,38,4
45,1500,Cobyla,1,0,2,True,291,2
45,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,408,1
45,1500,MetaModelOnePlusOne,3,3,4,True,66,5
45,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,104,3
45,1500,CMA,4,4,0,True,104,3
45,2000,Cobyla,1,0,2,True,259,2
45,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,378,1
45,2000,MetaModelOnePlusOne,3,3,4,True,60,5
45,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,174,3
45,2000,CMA,4,4,0,True,174,3
45,2500,MetaModelOnePlusOne,3,0,4,True,62,5
45,2500,Cobyla,1,-1,2,True,234,2
45,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,385,1
45,2500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,198,3
45,2500,CMA,4,4,0,True,198,3
45,3000,MetaModelOnePlusOne,3,0,4,True,56,5
45,3000,Cobyla,1,-1,2,True,215,4
45,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,351,1
45,3000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,258,2
45,3000,CMA,4,4,0,True,258,2
45,3500,MetaModelOnePlusOne,3,0,4,True,52,5
45,3500,Cobyla,1,-1,2,True,197,4
45,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,380,1
45,3500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,254,2
45,3500,CMA,3,3,0,True,254,2
45,4000,MetaModelOnePlusOne,7,0,4,True,50,5
45,4000,Cobyla,1,-1,2,True,180,4
45,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,345,1
45,4000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,312,2
45,4000,CMA,3,3,0,True,312,2
45,4500,CMA,3,0,0,True,249,2
45,4500,Cobyla,1,-1,2,True,159,5
45,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,266,1
45,4500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,249,2
45,4500,ChainMetaModelPowell,3,3,1,True,210,4
45,5000,CMA,3,0,0,True,248,2
45,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,282,1
45,5000,Cobyla,2,2,2,True,145,5
45,5000,ChainMetaModelPowell,3,3,1,True,212,4
45,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,248,2
45,6000,CMA,5,0,0,True,278,1
45,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,267,3
45,6000,ChainMetaModelPowell,2,2,1,True,221,4
45,6000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,278,1
45,6000,Cobyla,4,4,2,True,118,5
45,7000,ChainMetaModelPowell,1,0,1,True,228,3
45,7000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,228,3
45,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,263,2
45,7000,Cobyla,4,4,2,True,106,5
45,7000,CMA,5,5,0,True,304,1
45,8000,ChainMetaModelPowell,1,0,1,True,234,5
45,8000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,236,4
45,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,294,3
45,8000,MetaModel,4,4,3,True,364,1
45,8000,CMA,4,4,0,True,364,1
45,9000,ChainMetaModelPowell,2,0,1,True,227,5
45,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,302,3
45,9000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,229,4
45,9000,CMA,4,4,0,True,388,1
45,9000,MetaModel,4,4,3,True,388,1
45,10000,ChainMetaModelPowell,4,0,1,True,242,4
45,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,298,3
45,10000,MetaModel,2,2,3,True,386,1
45,10000,CMA,2,2,0,True,386,1
45,10000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,242,4
50,200,Cobyla,1,0,2,True,368,1
50,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,328,2
50,200,MetaModelOnePlusOne,3,3,4,True,132,3
50,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,0,4
50,200,CMA,4,4,0,True,0,4
50,300,Cobyla,1,0,2,True,391,1
50,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,358,2
50,300,MetaModelOnePlusOne,3,3,4,True,76,3
50,300,CMA,4,4,0,True,3,4
50,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,3,4
50,500,Cobyla,1,0,2,True,384,2
50,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,385,1
50,500,MetaModelOnePlusOne,3,3,4,True,45,3
50,500,CMA,4,4,0,True,14,4
50,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,14,4
50,1000,Cobyla,1,0,2,True,343,2
50,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,428,1
50,1000,MetaModelOnePlusOne,3,3,4,True,48,3
50,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,36,4
50,1000,CMA,4,4,0,True,36,4
50,1500,Cobyla,1,0,2,True,303,2
50,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,393,1
50,1500,MetaModelOnePlusOne,3,3,4,True,48,5
50,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,126,3
50,1500,CMA,4,4,0,True,126,3
50,2000,Cobyla,1,0,2,True,271,2
50,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,390,1
50,2000,MetaModelOnePlusOne,3,3,4,True,52,5
50,2000,CMA,4,4,0,True,163,3
50,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,163,3
50,2500,Cobyla,1,0,2,True,234,2
50,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,374,1
50,2500,MetaModelOnePlusOne,3,3,4,True,59,5
50,2500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,214,3
50,2500,CMA,4,4,0,True,214,3
50,3000,MetaModelOnePlusOne,3,0,4,True,54,5
50,3000,Cobyla,1,-1,2,True,220,4
50,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,373,1
50,3000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,234,2
50,3000,CMA,4,4,0,True,234,2
50,3500,MetaModelOnePlusOne,7,0,4,True,49,5
50,3500,Cobyla,1,-1,2,True,198,4
50,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,360,1
50,3500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,273,2
50,3500,CMA,3,3,0,True,273,2
50,4000,MetaModelOnePlusOne,7,0,4,True,48,5
50,4000,Cobyla,1,-1,2,True,176,4
50,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,353,1
50,4000,CMA,3,3,0,True,304,2
50,4000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,304,2
50,4500,MetaModelOnePlusOne,7,0,4,True,43,5
50,4500,Cobyla,1,-1,2,True,167,4
50,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,343,1
50,4500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,332,2
50,4500,CMA,3,3,0,True,332,2
50,5000,CMA,3,0,0,True,262,2
50,5000,Cobyla,1,-1,2,True,146,5
50,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,264,1
50,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,262,2
50,5000,ChainMetaModelPowell,3,3,1,True,214,4
50,6000,CMA,5,0,0,True,267,1
50,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,267,1
50,6000,Cobyla,2,2,2,True,127,5
50,6000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,267,1
50,6000,ChainMetaModelPowell,3,3,1,True,217,4
50,7000,ChainMetaModelPowell,1,0,1,True,227,3
50,7000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,227,3
50,7000,Cobyla,3,3,2,True,118,5
50,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,281,1
50,7000,CMA,5,5,0,True,257,2
50,8000,ChainMetaModelPowell,1,0,1,True,236,4
50,8000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,236,4
50,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,269,3
50,8000,CMA,4,4,0,True,363,1
50,8000,MetaModel,4,4,3,True,363,1
50,9000,ChainMetaModelPowell,1,0,1,True,242,4
50,9000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,241,5
50,9000,CMA,3,3,0,True,381,1
50,9000,MetaModel,3,3,3,True,381,1
50,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),5,5,5,True,280,3
50,10000,ChainMetaModelPowell,1,0,1,True,239,4
50,10000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,238,5
50,10000,CMA,3,3,0,True,401,1
50,10000,MetaModel,3,3,3,True,401,1
50,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),5,5,5,True,280,3
60,200,Cobyla,1,0,2,True,334,1
60,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,311,2
60,200,MetaModelOnePlusOne,3,3,4,True,181,3
60,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,2,4
60,200,CMA,4,4,0,True,2,4
60,300,Cobyla,1,0,2,True,372,1
60,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,316,2
60,300,MetaModelOnePlusOne,3,3,4,True,133,3
60,300,CMA,4,4,0,True,4,4
60,300,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,4,4,23,True,3,5
60,500,Cobyla,1,0,2,True,379,1
60,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,379,1
60,500,MetaModelOnePlusOne,3,3,4,True,63,3
60,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,7,4
60,500,CMA,4,4,0,True,7,4
60,1000,Cobyla,1,0,2,True,359,2
60,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,400,1
60,1000,MetaModelOnePlusOne,3,3,4,True,49,3
60,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,34,4
60,1000,CMA,4,4,0,True,34,4
60,1500,Cobyla,1,0,2,True,329,2
60,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,409,1
60,1500,MetaModelOnePlusOne,3,3,4,True,50,5
60,1500,CMA,4,4,0,True,69,3
60,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,69,3
60,2000,Cobyla,1,0,2,True,300,2
60,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,379,1
60,2000,MetaModelOnePlusOne,3,3,4,True,52,5
60,2000,CMA,4,4,0,True,135,3
60,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,135,3
60,2500,Cobyla,1,0,2,True,273,2
60,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,365,1
60,2500,MetaModelOnePlusOne,3,3,4,True,50,5
60,2500,CMA,4,4,0,True,184,3
60,2500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,184,3
60,3000,Cobyla,1,0,2,True,255,2
60,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,330,1
60,3000,MetaModelOnePlusOne,3,3,4,True,52,5
60,3000,CMA,4,4,0,True,234,3
60,3000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,234,3
60,3500,MetaModelOnePlusOne,3,0,4,True,48,5
60,3500,Cobyla,1,-1,2,True,229,4
60,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,349,1
60,3500,CMA,4,4,0,True,248,2
60,3500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,248,2
60,4000,MetaModelOnePlusOne,3,0,4,True,54,5
60,4000,Cobyla,1,-1,2,True,208,4
60,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,339,1
60,4000,CMA,4,4,0,True,277,2
60,4000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,277,2
60,4500,MetaModelOnePlusOne,3,0,4,True,55,5
60,4500,Cobyla,1,-1,2,True,194,4
60,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,332,1
60,4500,CMA,4,4,0,True,300,2
60,4500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,300,2
60,5000,MetaModelOnePlusOne,7,0,4,True,48,5
60,5000,Cobyla,1,-1,2,True,180,4
60,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,352,1
60,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,302,2
60,5000,CMA,3,3,0,True,302,2
60,6000,MetaModelOnePlusOne,7,0,4,True,45,5
60,6000,Cobyla,1,-1,2,True,148,4
60,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,227,3
60,6000,ChainMetaModelPowell,3,3,1,True,228,2
60,6000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,254,1
60,7000,MetaModelOnePlusOne,7,0,4,True,61,5
60,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,417,1
60,7000,Cobyla,2,2,2,True,149,4
60,7000,ChainMetaModelPowell,3,3,1,True,273,2
60,7000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,271,3
60,8000,ChainMetaModelPowell,1,0,1,True,235,4
60,8000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,237,3
60,8000,Cobyla,3,3,2,True,124,5
60,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,257,2
60,8000,CMA,5,5,0,True,267,1
60,9000,ChainMetaModelPowell,1,0,1,True,237,3
60,9000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,237,3
60,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,267,2
60,9000,Cobyla,4,4,2,True,118,5
60,9000,CMA,5,5,0,True,278,1
60,10000,ChainMetaModelPowell,1,0,1,True,241,4
60,10000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,241,4
60,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,278,3
60,10000,MetaModel,4,4,3,True,357,1
60,10000,CMA,4,4,0,True,357,1
70,200,Cobyla,1,0,2,True,286,2
70,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,354,1
70,200,MetaModelOnePlusOne,3,3,4,True,186,3
70,200,CMA,4,4,0,True,2,4
70,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,2,4
70,300,Cobyla,1,0,2,True,381,1
70,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,349,2
70,300,MetaModelOnePlusOne,3,3,4,True,92,3
70,300,CMA,4,4,0,True,6,4
70,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,6,4
70,500,Cobyla,1,0,2,True,383,1
70,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,383,1
70,500,MetaModelOnePlusOne,3,3,4,True,50,3
70,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,12,4
70,500,CMA,4,4,0,True,12,4
70,1000,Cobyla,1,0,2,True,379,2
70,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,395,1
70,1000,MetaModelOnePlusOne,3,3,4,True,33,3
70,1000,CMA,4,4,0,True,27,4
70,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,27,4
70,1500,Cobyla,1,0,2,True,346,2
70,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,415,1
70,1500,MetaModelOnePlusOne,3,3,4,True,28,5
70,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,59,3
70,1500,CMA,4,4,0,True,59,3
70,2000,Cobyla,1,0,2,True,322,2
70,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,378,1
70,2000,MetaModelOnePlusOne,3,3,4,True,35,5
70,2000,CMA,4,4,0,True,123,3
70,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,123,3
70,2500,Cobyla,1,0,2,True,307,2
70,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,361,1
70,2500,MetaModelOnePlusOne,3,3,4,True,36,5
70,2500,CMA,4,4,0,True,163,3
70,2500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,163,3
70,3000,Cobyla,1,0,2,True,285,2
70,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,352,1
70,3000,MetaModelOnePlusOne,3,3,4,True,35,5
70,3000,CMA,4,4,0,True,195,3
70,3000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,195,3
70,3500,Cobyla,1,0,2,True,279,2
70,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,297,1
70,3500,ChainMetaModelPowell,3,3,1,True,121,5
70,3500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,164,3
70,3500,CMA,3,3,0,True,164,3
70,4000,MetaModelOnePlusOne,7,0,4,True,46,5
70,4000,Cobyla,1,-1,2,True,255,2
70,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,351,1
70,4000,CMA,3,3,0,True,226,3
70,4000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,226,3
70,4500,MetaModelOnePlusOne,7,0,4,True,42,5
70,4500,Cobyla,1,-1,2,True,232,4
70,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,349,1
70,4500,CMA,3,3,0,True,255,2
70,4500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,255,2
70,5000,MetaModelOnePlusOne,7,0,4,True,39,5
70,5000,Cobyla,1,-1,2,True,216,4
70,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,337,1
70,5000,CMA,3,3,0,True,288,2
70,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,288,2
70,6000,MetaModelOnePlusOne,7,0,4,True,38,5
70,6000,Cobyla,1,-1,2,True,197,4
70,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,342,1
70,6000,MetaModel,3,3,3,True,301,2
70,6000,CMA,3,3,0,True,301,2
70,7000,MetaModelOnePlusOne,7,0,4,True,39,5
70,7000,Cobyla,1,-1,2,True,161,4
70,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,416,1
70,7000,ChainMetaModelPowell,3,3,1,True,267,2
70,7000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,266,3
70,8000,MetaModelOnePlusOne,7,0,4,True,50,5
70,8000,ChainMetaModelPowell,1,1,1,True,277,3
70,8000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,278,2
70,8000,Cobyla,3,3,2,True,160,4
70,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,413,1
70,9000,MetaModelOnePlusOne,7,0,4,True,53,5
70,9000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,272,3
70,9000,ChainMetaModelPowell,1,1,1,True,274,2
70,9000,Cobyla,3,3,2,True,138,4
70,9000,CMA,4,4,0,True,433,1
70,10000,ChainMetaModelPowell,1,0,1,True,272,3
70,10000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,271,4
70,10000,Cobyla,3,3,2,True,137,5
70,10000,MetaModel,4,4,3,True,468,1
70,10000,CMA,4,4,0,True,468,1
80,200,Cobyla,1,0,2,True,249,2
80,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,350,1
80,200,MetaModelOnePlusOne,3,3,4,True,228,3
80,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,1,4
80,200,CMA,4,4,0,True,1,4
80,300,Cobyla,1,0,2,True,347,1
80,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,323,2
80,300,MetaModelOnePlusOne,3,3,4,True,156,3
80,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,2,4
80,300,CMA,4,4,0,True,2,4
80,500,Cobyla,1,0,2,True,377,1
80,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,362,2
80,500,MetaModelOnePlusOne,3,3,4,True,85,3
80,500,CMA,4,4,0,True,4,4
80,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,4,4
80,1000,Cobyla,1,0,2,True,375,2
80,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,404,1
80,1000,MetaModelOnePlusOne,3,3,4,True,40,3
80,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,12,4
80,1000,CMA,4,4,0,True,12,4
80,1500,Cobyla,1,0,2,True,348,2
80,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,422,1
80,1500,MetaModelOnePlusOne,3,3,4,True,35,5
80,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,36,3
80,1500,CMA,4,4,0,True,36,3
80,2000,Cobyla,1,0,2,True,325,2
80,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,414,1
80,2000,MetaModelOnePlusOne,3,3,4,True,40,5
80,2000,CMA,4,4,0,True,75,3
80,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,75,3
80,2500,Cobyla,1,0,2,True,318,2
80,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,392,1
80,2500,MetaModelOnePlusOne,3,3,4,True,38,5
80,2500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,117,3
80,2500,CMA,4,4,0,True,117,3
80,3000,Cobyla,1,0,2,True,303,2
80,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,352,1
80,3000,MetaModelOnePlusOne,3,3,4,True,43,5
80,3000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,172,3
80,3000,CMA,4,4,0,True,172,3
80,3500,Cobyla,1,0,2,True,287,2
80,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,360,1
80,3500,MetaModelOnePlusOne,3,3,4,True,42,5
80,3500,CMA,4,4,0,True,180,3
80,3500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,180,3
80,4000,Cobyla,1,0,2,True,274,2
80,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,357,1
80,4000,MetaModelOnePlusOne,3,3,4,True,44,5
80,4000,CMA,4,4,0,True,194,3
80,4000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,194,3
80,4500,MetaModelOnePlusOne,3,0,4,True,45,5
80,4500,Cobyla,1,1,2,True,248,2
80,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,349,1
80,4500,CMA,4,4,0,True,229,3
80,4500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,229,3
80,5000,MetaModelOnePlusOne,3,0,4,True,45,5
80,5000,Cobyla,1,-1,2,True,242,4
80,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,333,1
80,5000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,253,2
80,5000,CMA,4,4,0,True,253,2
80,6000,MetaModelOnePlusOne,5,0,4,True,38,5
80,6000,Cobyla,1,-1,2,True,190,4
80,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,236,1
80,6000,ChainMetaModelPowell,3,3,1,True,221,2
80,6000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,210,3
80,7000,MetaModelOnePlusOne,7,0,4,True,45,5
80,7000,Cobyla,1,-1,2,True,179,4
80,7000,ChainMetaModelPowell,2,2,1,True,260,2
80,7000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,260,2
80,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,401,1
80,8000,MetaModelOnePlusOne,5,0,4,True,47,5
80,8000,Cobyla,1,-1,2,True,176,4
80,8000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,270,2
80,8000,ChainMetaModelPowell,2,2,1,True,269,3
80,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,394,1
80,9000,MetaModelOnePlusOne,4,0,4,True,59,5
80,9000,ChainMetaModelPowell,1,1,1,True,251,3
80,9000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,253,2
80,9000,Cobyla,3,3,2,True,163,4
80,9000,CMA,5,5,0,True,424,1
80,10000,MetaModelOnePlusOne,4,0,4,True,57,5
80,10000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,263,2
80,10000,ChainMetaModelPowell,1,1,1,True,263,2
80,10000,Cobyla,3,3,2,True,151,4
80,10000,CMA,5,5,0,True,430,1
90,200,Cobyla,2,0,2,True,223,2
90,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,380,1
90,200,MetaModelOnePlusOne,3,3,4,True,223,2
90,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,2,4
90,200,CMA,4,4,0,True,2,4
